followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,bot
263,279,6,72,FALSE,247,FALSE,FALSE,FALSE,0
132,788,0,0,FALSE,355,FALSE,TRUE,FALSE,0
5083,415,598,0,TRUE,528,FALSE,FALSE,FALSE,0
10689,3143,430,704,FALSE,12265,FALSE,FALSE,FALSE,0
523,958,7,474,FALSE,13501,FALSE,FALSE,FALSE,0
127,156,0,1,FALSE,1104,FALSE,FALSE,FALSE,0
130170,986,8281,1860,TRUE,55222,FALSE,FALSE,FALSE,0
1986,4055,909,1175,FALSE,10207,TRUE,FALSE,FALSE,0
12,62,0,3,FALSE,2,TRUE,FALSE,FALSE,0
55329,6144,851,961,TRUE,4660,FALSE,FALSE,FALSE,0
8,74,0,1,FALSE,1,TRUE,FALSE,FALSE,0
280,366,0,2129,FALSE,504,FALSE,FALSE,FALSE,0
793,483,2,9722,FALSE,7822,FALSE,FALSE,FALSE,0
151,271,20,330,FALSE,541,TRUE,FALSE,FALSE,0
371,277,22,1,FALSE,6961,FALSE,FALSE,FALSE,0
1084015,85,6213,444,TRUE,10866,FALSE,FALSE,FALSE,0
2549,4073,76,2351,FALSE,3472,TRUE,FALSE,FALSE,0
4422993,0,30111,20,TRUE,19425,FALSE,FALSE,FALSE,0
20,144,0,18,FALSE,452,TRUE,FALSE,,0
34761,8841,670,36,TRUE,51459,FALSE,FALSE,TRUE,0
129708,331,478,3176,TRUE,10012,FALSE,FALSE,FALSE,0
57,119,0,932,FALSE,662,TRUE,FALSE,,0
194239,152,2429,3075,FALSE,3418,TRUE,FALSE,FALSE,0
532,166,24,44,FALSE,15503,FALSE,FALSE,FALSE,0
290,816,7,685,FALSE,7156,TRUE,FALSE,FALSE,0
25737872,130,39166,1,TRUE,13310,FALSE,FALSE,FALSE,0
541776,2921,6088,2943,TRUE,3321,FALSE,FALSE,FALSE,0
1739974,722,3428,10959,TRUE,9258,FALSE,FALSE,FALSE,0
1081,1275,122,694,FALSE,1490,TRUE,FALSE,FALSE,0
530,720,86,74,FALSE,774,FALSE,FALSE,FALSE,0
2982,794,95,4950,TRUE,1501,FALSE,FALSE,TRUE,0
749,277,19,467,FALSE,503,FALSE,FALSE,TRUE,0
116878,366,2006,337,TRUE,1000,FALSE,FALSE,FALSE,0
334504,845,1986,0,TRUE,19323,FALSE,FALSE,FALSE,0
310,1056,66,11675,FALSE,3335,FALSE,FALSE,FALSE,0
168,135,1,6330,FALSE,14,TRUE,FALSE,FALSE,0
20404,298,828,1547,TRUE,15372,FALSE,FALSE,FALSE,0
4596596,142,20202,194,TRUE,1651,FALSE,FALSE,FALSE,0
1568703,5268,12465,262,TRUE,9244,FALSE,FALSE,FALSE,0
9263,502,245,3029,TRUE,14659,FALSE,FALSE,FALSE,0
102,218,1,294,FALSE,354,FALSE,FALSE,FALSE,0
459,978,4,0,FALSE,28129,TRUE,TRUE,FALSE,0
29432,217,716,2108,TRUE,757,TRUE,FALSE,FALSE,0
132,295,2,5,FALSE,46,FALSE,FALSE,FALSE,0
1872554,524,11285,86,TRUE,3890,FALSE,FALSE,FALSE,0
54876,794,172,1427,TRUE,10376,FALSE,FALSE,FALSE,0
5089526,13076,21959,296,TRUE,4267,FALSE,FALSE,FALSE,0
11732,1,292,2557,TRUE,906,TRUE,FALSE,FALSE,0
16288,1002,1507,5014,FALSE,9108,FALSE,FALSE,FALSE,0
758,2118,16,289,FALSE,3851,FALSE,FALSE,TRUE,0
2051,200,105,11623,FALSE,22253,FALSE,FALSE,TRUE,0
67937,1644,801,4875,TRUE,13542,FALSE,FALSE,FALSE,0
6326,319,229,4199,FALSE,18426,FALSE,FALSE,FALSE,0
4,191,0,1,FALSE,1,TRUE,FALSE,TRUE,0
20537,1689,757,8802,TRUE,18762,FALSE,FALSE,FALSE,0
70181502,1135,100576,990,TRUE,9903,FALSE,FALSE,FALSE,0
20305,176,585,173,TRUE,581,TRUE,FALSE,FALSE,0
121588,516,432,773,TRUE,39840,FALSE,FALSE,TRUE,0
899271,202,3228,103,TRUE,2204,FALSE,FALSE,FALSE,0
87459,1403,4796,8060,TRUE,16281,FALSE,FALSE,TRUE,0
32,165,0,216,FALSE,60,TRUE,FALSE,TRUE,0
11866,4921,675,1357,TRUE,45225,FALSE,FALSE,FALSE,0
2244332,7320,15801,114,TRUE,34337,FALSE,FALSE,FALSE,0
4593,4872,70,74383,FALSE,32930,TRUE,FALSE,FALSE,0
555,568,1,5278,FALSE,1224,TRUE,FALSE,TRUE,0
10015,2028,798,4530,FALSE,29524,FALSE,FALSE,TRUE,0
2908,1179,105,5451,TRUE,16556,FALSE,FALSE,TRUE,0
7182947,515,14712,782,TRUE,7512,FALSE,FALSE,FALSE,0
1742701,29,5985,940,TRUE,7029,FALSE,FALSE,FALSE,0
352929,373,3392,26,TRUE,26938,FALSE,FALSE,FALSE,0
1477,4737,2,502,FALSE,1778,FALSE,FALSE,TRUE,0
199,580,14,44909,FALSE,15504,FALSE,FALSE,FALSE,0
296697,785,4906,3887,TRUE,21427,FALSE,FALSE,FALSE,0
1458,1593,25,2,FALSE,728,FALSE,FALSE,FALSE,0
117,440,0,16,FALSE,251,FALSE,FALSE,FALSE,0
1874021,884,5766,746,TRUE,8228,FALSE,FALSE,TRUE,0
4681963,619,27764,31,TRUE,7904,FALSE,FALSE,FALSE,0
29978,431,968,705,TRUE,10347,FALSE,FALSE,FALSE,0
998,381,8,14,FALSE,2943,FALSE,FALSE,FALSE,0
564,262,1,2954,FALSE,1018,TRUE,FALSE,FALSE,0
4095667,947,8997,4,TRUE,26500,FALSE,FALSE,FALSE,0
10,37,0,35,FALSE,2,TRUE,TRUE,FALSE,0
59,1056,0,84,FALSE,104,FALSE,FALSE,TRUE,0
1176260,1614,5091,2403,TRUE,9166,FALSE,FALSE,FALSE,0
620714,1562,6781,4692,TRUE,10864,FALSE,FALSE,FALSE,0
1496983,255,40709,854,TRUE,166435,FALSE,FALSE,FALSE,0
916,138,13,1112,FALSE,5413,TRUE,FALSE,FALSE,0
13170,3107,247,1170,TRUE,9557,FALSE,FALSE,FALSE,0
15511,9888,718,1942,TRUE,2807,TRUE,FALSE,FALSE,0
122,124,0,5574,FALSE,92,TRUE,FALSE,TRUE,0
152,2418,1,203,FALSE,723,FALSE,FALSE,,0
55859,598,549,92644,TRUE,65098,FALSE,FALSE,TRUE,0
1342,171,50,47,FALSE,527,TRUE,FALSE,FALSE,0
435871,2337,4662,575,TRUE,27102,FALSE,FALSE,FALSE,0
357722,14727,4392,246,TRUE,3360,FALSE,FALSE,TRUE,0
549861,502,7891,899,TRUE,10992,FALSE,FALSE,FALSE,0
946,400,41,1310,FALSE,571,FALSE,FALSE,FALSE,0
40,335,0,63,FALSE,40,TRUE,FALSE,TRUE,0
197,3922,2,353,FALSE,65,FALSE,FALSE,TRUE,0
2017432,1404,23977,53,TRUE,29873,FALSE,FALSE,FALSE,0
32,174,0,11,FALSE,0,TRUE,FALSE,,0
103,93,1,60,FALSE,379,FALSE,FALSE,TRUE,0
600,818,26,656,FALSE,1328,FALSE,FALSE,FALSE,0
218,167,13,105,FALSE,306,FALSE,FALSE,FALSE,0
22,94,0,0,FALSE,10,FALSE,FALSE,FALSE,0
48020,4324,552,365,FALSE,8886,FALSE,FALSE,FALSE,0
31,73,0,1,FALSE,1240,FALSE,FALSE,FALSE,0
829840,823,1338,1789,TRUE,6592,FALSE,FALSE,FALSE,0
9,24,0,6,FALSE,30,TRUE,FALSE,,0
53791,931,2600,26220,TRUE,120564,FALSE,FALSE,TRUE,0
310472,475,2042,975,TRUE,29042,FALSE,FALSE,FALSE,0
32,97,0,0,FALSE,56,FALSE,FALSE,FALSE,0
13860,300,247,20690,TRUE,2950,FALSE,FALSE,FALSE,0
210,532,1,146,FALSE,2275,FALSE,FALSE,FALSE,0
323,384,4,631,FALSE,617,FALSE,FALSE,FALSE,0
473692,102847,8507,49069,TRUE,28113,FALSE,FALSE,FALSE,0
55,53,0,0,FALSE,43,FALSE,FALSE,FALSE,0
206,686,1,137,FALSE,870,FALSE,FALSE,FALSE,0
108643,136,1451,567,TRUE,5495,FALSE,FALSE,FALSE,0
44361817,66134,53277,31965,TRUE,39972,FALSE,FALSE,FALSE,0
65,493,1,998,FALSE,646,FALSE,FALSE,TRUE,0
1145274,721,11585,647,TRUE,89050,FALSE,FALSE,FALSE,0
318616,6241,1986,15915,TRUE,18906,FALSE,FALSE,FALSE,0
682267,142678,14144,153,TRUE,8663,FALSE,FALSE,FALSE,0
89,329,2,3,FALSE,498,FALSE,FALSE,FALSE,0
37,646,0,77,FALSE,165,TRUE,FALSE,FALSE,0
3784,1110,143,12129,FALSE,9867,FALSE,FALSE,TRUE,0
1460,1462,45,11133,FALSE,14692,TRUE,FALSE,TRUE,0
3,58,0,0,FALSE,1,TRUE,FALSE,FALSE,0
15,59,0,18,FALSE,34,FALSE,FALSE,FALSE,0
108372,221,2908,345,TRUE,889,FALSE,FALSE,TRUE,0
94,53,0,1,FALSE,2514,FALSE,FALSE,FALSE,0
13146,952,253,58,FALSE,2721,TRUE,FALSE,FALSE,0
7441109,0,5520,7,TRUE,4782,FALSE,FALSE,TRUE,0
59,51,1,0,FALSE,103,FALSE,FALSE,FALSE,0
1340385,1717,15512,78,TRUE,45976,FALSE,FALSE,FALSE,0
469948,57,356,66,TRUE,469,TRUE,FALSE,FALSE,0
78,79,0,56,FALSE,2926,FALSE,FALSE,FALSE,0
1188889,955,9198,48,TRUE,16962,FALSE,FALSE,FALSE,0
9776136,103,14290,506,TRUE,6347,FALSE,FALSE,FALSE,0
4096944,55313,12207,7335,TRUE,99230,FALSE,FALSE,FALSE,0
8213,2704,444,3812,TRUE,2141,FALSE,FALSE,TRUE,0
15470731,1,58394,9,TRUE,4176,FALSE,FALSE,FALSE,0
347268,192,0,18,TRUE,5816,FALSE,FALSE,FALSE,0
272893,3053,6741,202,TRUE,4283,FALSE,FALSE,FALSE,0
126771,368,1033,887,TRUE,14634,FALSE,FALSE,TRUE,0
12056489,78,22809,16,TRUE,2380,FALSE,FALSE,FALSE,0
84,166,2,138,FALSE,137,FALSE,FALSE,FALSE,0
21010,2734,1587,1659,FALSE,13171,FALSE,FALSE,FALSE,0
2234,592,75,8,TRUE,1248,FALSE,FALSE,FALSE,0
15,9,0,0,FALSE,2,FALSE,TRUE,FALSE,0
13799,1776,854,1312,FALSE,10413,FALSE,FALSE,FALSE,0
1392,4739,34,3533,FALSE,6096,TRUE,FALSE,FALSE,0
2932,997,107,1400,TRUE,619,FALSE,FALSE,FALSE,0
4214,0,220,0,FALSE,4368,FALSE,FALSE,FALSE,0
4209,1397,147,29910,FALSE,8802,TRUE,FALSE,FALSE,0
106,87,0,30,FALSE,6620,FALSE,FALSE,FALSE,0
188,593,2,107,FALSE,516,FALSE,FALSE,TRUE,0
35553,852,875,48,TRUE,17444,FALSE,FALSE,FALSE,0
82,376,0,562,FALSE,43,TRUE,FALSE,FALSE,0
2376,19,94,1,FALSE,14,TRUE,FALSE,FALSE,0
1309,162,95,1304,FALSE,665,FALSE,FALSE,FALSE,0
584886,106,0,74,TRUE,16096,FALSE,FALSE,FALSE,0
259,2107,1,89,FALSE,166,TRUE,FALSE,FALSE,0
5239367,1228,17832,1283,TRUE,26529,FALSE,FALSE,FALSE,0
13123,301,432,2516,TRUE,1845,TRUE,FALSE,TRUE,0
6013,1996,382,56485,FALSE,10759,FALSE,FALSE,FALSE,0
70,156,0,8,FALSE,168,TRUE,FALSE,FALSE,0
300955,218994,1011,3114,FALSE,573,FALSE,FALSE,FALSE,0
92,285,0,1,FALSE,9,TRUE,FALSE,FALSE,0
1373222,588,7700,3854,TRUE,15663,FALSE,FALSE,FALSE,0
1520777,985943,6158,509,TRUE,142368,FALSE,FALSE,FALSE,0
110,190,1,503,FALSE,736,FALSE,FALSE,TRUE,0
44,58,7,134,FALSE,304,TRUE,FALSE,TRUE,0
495530,2155,2852,3408,TRUE,4325,FALSE,FALSE,FALSE,0
7,42,0,0,FALSE,1,TRUE,FALSE,FALSE,0
53,216,1,121,FALSE,258,TRUE,FALSE,FALSE,0
3787784,570,35850,629,TRUE,12513,FALSE,FALSE,FALSE,0
2887328,113891,10029,1817,TRUE,4340,FALSE,FALSE,FALSE,0
770154,2,7516,1,TRUE,2170,FALSE,FALSE,FALSE,0
6,65,0,0,FALSE,3,TRUE,TRUE,FALSE,0
41913,907,987,393,TRUE,14131,FALSE,FALSE,FALSE,0
1438,330,24,21033,FALSE,23210,TRUE,FALSE,TRUE,0
237,700,3,8563,FALSE,6543,TRUE,FALSE,FALSE,0
88,1375,0,196,FALSE,11,FALSE,FALSE,TRUE,0
2005920,30590,12077,8,TRUE,6442,FALSE,FALSE,TRUE,0
2617549,663,10813,478,TRUE,3830,FALSE,FALSE,TRUE,0
504,945,20,753,FALSE,2038,FALSE,FALSE,FALSE,0
135,398,9,59,FALSE,1082,FALSE,FALSE,FALSE,0
242539,226,2774,708,TRUE,4087,FALSE,FALSE,FALSE,0
101094,166,722,239,TRUE,1447,FALSE,FALSE,FALSE,0
245,1296,11,1151,FALSE,675,TRUE,FALSE,FALSE,0
3194846,409,3767,87,TRUE,8410,FALSE,FALSE,FALSE,0
85126,2,0,0,TRUE,189,FALSE,FALSE,FALSE,0
7660,634,99,2608,FALSE,6817,TRUE,FALSE,FALSE,0
2673,416,3,82,FALSE,2818,FALSE,FALSE,TRUE,0
5,14,0,0,FALSE,2,TRUE,FALSE,FALSE,0
46278,304,516,2172,TRUE,4238,FALSE,FALSE,FALSE,0
447,1463,2,556,FALSE,3069,FALSE,FALSE,TRUE,0
211,114,6,36,FALSE,25528,FALSE,FALSE,FALSE,0
16620010,516,29526,687,TRUE,19579,FALSE,FALSE,FALSE,0
6178,2010,226,464,FALSE,2641,FALSE,FALSE,FALSE,0
20,75,1,59,FALSE,294,TRUE,FALSE,,0
3041209,2056668,7560,9892,TRUE,129,FALSE,FALSE,,0
588,3676,5,1586,FALSE,84,TRUE,FALSE,FALSE,0
34324,121,965,124,FALSE,2503,FALSE,FALSE,FALSE,0
10958029,686,55308,4635,TRUE,3843,FALSE,FALSE,FALSE,0
188115,583,1698,8225,TRUE,12306,FALSE,FALSE,FALSE,0
1257260,1109,9590,0,TRUE,20404,FALSE,FALSE,FALSE,0
7078,491,166,5269,TRUE,4678,FALSE,FALSE,FALSE,0
19,26,0,15,FALSE,4,TRUE,FALSE,FALSE,0
51,102,0,37,FALSE,26,TRUE,FALSE,FALSE,0
14,51,0,0,FALSE,3,TRUE,FALSE,FALSE,0
431,168,4,1300,FALSE,32430,FALSE,FALSE,FALSE,0
72,447,0,0,FALSE,59,TRUE,TRUE,FALSE,0
56,184,2,124,FALSE,315,FALSE,FALSE,FALSE,0
220,694,22,1313,FALSE,2509,TRUE,FALSE,FALSE,0
524,1728,2,0,FALSE,2341,FALSE,FALSE,FALSE,0
2118316,37481,13328,5231,TRUE,40701,FALSE,FALSE,TRUE,0
226643,347,1809,2469,TRUE,7937,FALSE,FALSE,FALSE,0
706845,600,2874,432,TRUE,6257,FALSE,FALSE,TRUE,0
12129428,1844,33576,4109,TRUE,37438,FALSE,FALSE,FALSE,0
8947,7878,376,27790,FALSE,44401,FALSE,FALSE,FALSE,0
735,1555,4,699,FALSE,586,TRUE,FALSE,FALSE,0
18,50,0,9,FALSE,22,TRUE,FALSE,FALSE,0
11,49,0,4,FALSE,4,TRUE,FALSE,TRUE,0
429499,239,4224,889,TRUE,3413,FALSE,FALSE,FALSE,0
344,458,11,4941,FALSE,3522,TRUE,FALSE,FALSE,0
307889,637,1,12561,TRUE,16928,FALSE,FALSE,FALSE,0
355,728,1,1868,FALSE,29803,FALSE,FALSE,FALSE,0
4403951,1929,19582,18,TRUE,33058,FALSE,FALSE,FALSE,0
10020,27,326,0,FALSE,14477,FALSE,FALSE,TRUE,0
11497,139,370,9595,TRUE,2474,TRUE,FALSE,FALSE,0
12,116,0,0,FALSE,43,FALSE,FALSE,FALSE,0
17701,12166,120,2846,FALSE,7473,FALSE,FALSE,FALSE,0
198,170,26,13,FALSE,60,TRUE,FALSE,FALSE,0
15,23,0,136,FALSE,556,FALSE,FALSE,FALSE,0
342987,4034,5635,6516,TRUE,16845,FALSE,FALSE,TRUE,0
65556711,129784,228413,1415,TRUE,8278,FALSE,FALSE,FALSE,0
624991,875,4681,8770,TRUE,152754,FALSE,FALSE,FALSE,0
560519,224,332,13,TRUE,3589,FALSE,FALSE,TRUE,0
14737,369,357,171,TRUE,22738,FALSE,FALSE,FALSE,0
66063403,36152,106150,406,TRUE,13869,FALSE,FALSE,FALSE,0
135875,347,985,1164,TRUE,6586,TRUE,FALSE,FALSE,0
1711038,14,9505,0,TRUE,1209,FALSE,FALSE,FALSE,0
44,366,1,1159,FALSE,37,TRUE,FALSE,FALSE,0
90,170,6,429,FALSE,64,FALSE,FALSE,FALSE,0
3437812,770,18478,775,TRUE,5211,FALSE,FALSE,FALSE,0
340,440,2,3058,FALSE,18570,FALSE,FALSE,TRUE,0
231,735,13,1597,FALSE,3067,FALSE,FALSE,FALSE,0
316453,150,5580,75,TRUE,555,FALSE,FALSE,FALSE,0
21081,236,300,1,FALSE,10710,TRUE,FALSE,FALSE,0
47,212,1,15,FALSE,14,FALSE,FALSE,FALSE,0
9213,598,86,79,FALSE,868,FALSE,FALSE,FALSE,0
303,1131,0,411,FALSE,722,TRUE,FALSE,FALSE,0
718,1216,11,948,FALSE,1139,FALSE,FALSE,FALSE,0
368,1193,48,185,FALSE,589,FALSE,FALSE,FALSE,0
4895,444,196,1021,TRUE,5022,FALSE,FALSE,TRUE,0
1729739,547,6459,9037,TRUE,5308,FALSE,FALSE,FALSE,0
249256,412,10147,94,TRUE,795,FALSE,FALSE,FALSE,0
3792,1564,270,1118,FALSE,5927,FALSE,FALSE,FALSE,0
7852416,16,26936,147,TRUE,2800,FALSE,FALSE,FALSE,0
868976,453,2844,507,TRUE,767,FALSE,FALSE,FALSE,0
142,1117,3,33,FALSE,103,FALSE,FALSE,FALSE,0
10,93,0,0,FALSE,24,TRUE,TRUE,FALSE,0
497,511,1,0,FALSE,149,TRUE,FALSE,FALSE,0
3380953,3867,14255,1833,TRUE,42027,FALSE,FALSE,FALSE,0
92292262,302242,620331,3416,TRUE,30650,FALSE,FALSE,FALSE,0
1017758,6985,9473,12901,TRUE,13786,FALSE,FALSE,FALSE,0
9,97,0,0,FALSE,1,TRUE,FALSE,TRUE,0
2000567,457,9674,901,TRUE,55202,FALSE,FALSE,FALSE,0
11,53,0,1,FALSE,13,TRUE,FALSE,FALSE,0
1599,922,67,212,FALSE,11240,FALSE,FALSE,TRUE,0
82,91,0,634,FALSE,704,FALSE,FALSE,FALSE,0
178,325,6,30,FALSE,405,FALSE,FALSE,FALSE,0
46,233,0,935,FALSE,285,TRUE,FALSE,,0
67,168,0,0,FALSE,1851,FALSE,FALSE,FALSE,0
147441,20889,0,43,TRUE,7648,FALSE,FALSE,FALSE,0
420699,108,5248,11,TRUE,5568,FALSE,FALSE,FALSE,0
63866,21,2037,40,TRUE,70,FALSE,FALSE,FALSE,0
1715,1342,84,3688,FALSE,1395,FALSE,FALSE,TRUE,0
5,67,0,0,FALSE,2,FALSE,FALSE,FALSE,0
122,88,0,325,FALSE,1031,FALSE,FALSE,TRUE,0
4025,487,117,18,TRUE,6672,FALSE,FALSE,FALSE,0
52,39,0,689,FALSE,206,FALSE,FALSE,,0
30,72,4,1,FALSE,926,FALSE,FALSE,FALSE,0
41776,1158,854,1264,TRUE,1096,FALSE,FALSE,FALSE,0
52,323,2,696,FALSE,767,FALSE,FALSE,TRUE,0
972032,3072,1587,1423,TRUE,22362,FALSE,FALSE,FALSE,0
26,150,1,8,FALSE,2,TRUE,TRUE,FALSE,0
215,462,16,812,FALSE,2384,FALSE,FALSE,FALSE,0
64219,667,698,2901,TRUE,85,FALSE,FALSE,FALSE,0
310,0,21,3,FALSE,3909,TRUE,FALSE,FALSE,0
18998,2005,425,2503,FALSE,3498,FALSE,FALSE,TRUE,0
32,54,0,1,FALSE,97,TRUE,FALSE,FALSE,0
45044433,7451,68157,24,TRUE,9606,FALSE,FALSE,FALSE,0
16,64,1,15,FALSE,62,FALSE,FALSE,TRUE,0
22490,308,1342,43,TRUE,1897,TRUE,FALSE,TRUE,0
